model_name,stimuli_name,stimuli_shape,neural_response_shape,time_a,time_b,layer_name,ceiling_score,brain_score,brain_score_std
dla169.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,level4.tree1.tree2.tree2.tree2.tree1.conv2,0.7398336016091508,0.4929453079012012,0.18768423693588757
dla34.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,level4.tree1.tree1.bn2,0.7398336016091508,0.4549936238539865,0.1198493089554187
dla46_c.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,level4.tree2.tree2.bn2,0.7398336016091508,0.4565947022443757,0.1261618732569668
dla60.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,level4.tree1.tree2,0.7398336016091508,0.4688267112058713,0.1271826732115008
dpn107.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,features.conv4_11.c1x1_a.conv,0.7398336016091508,0.4953218566970569,0.1577071874496958
dpn131.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,features.conv4_18.c1x1_c.bn.drop,0.7398336016091508,0.4966671159509593,0.17401480335130273
dpn68.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,features.conv4_8.c1x1_a.bn.drop,0.7398336016091508,0.5051284562356846,0.1123008767760535
dpn68b.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,features.conv4_6.c1x1_c.bn.drop,0.7398336016091508,0.4905570839845927,0.1608997663309633
dpn92.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,features.conv4_10.c1x1_a,0.7398336016091508,0.5051212304269586,0.1548834936114023
dpn98.mx_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,features.conv4_13.c1x1_a,0.7398336016091508,0.5105220197935545,0.1381102437150868
efficientformer_l1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.2,0.7398336016091508,0.4666670917454966,0.136363305949458
efficientformer_l3.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.4,0.7398336016091508,0.4642234716209044,0.1571720372976711
efficientformer_l7.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.10,0.7398336016091508,0.49737917482224087,0.1137812108081361
efficientformerv2_l.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.13.mlp.mid.bn.drop,0.7398336016091508,0.4740835881677314,0.1157755526845264
efficientformerv2_s0.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.4.mlp.fc1.bn.drop,0.7398336016091508,0.4842705868463494,0.149674053331827
efficientformerv2_s1.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.7.mlp.mid.bn.drop,0.7398336016091508,0.4993094899261886,0.1381643842143081
efficientformerv2_s2.snap_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.10.mlp.fc1.bn.drop,0.7398336016091508,0.4675981514238569,0.1496337245230901
efficientnet_b0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.5.0.bn1.drop,0.7398336016091508,0.4354594282335348,0.10135663749901451
efficientnet_es_pruned.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.0.bn2.drop,0.7398336016091508,0.4788328388169303,0.1478385432942131
efficientnet_es.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.0.bn2.drop,0.7398336016091508,0.4565479024546322,0.1564636533974473
efficientnet_lite0.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.2.bn1.drop,0.7398336016091508,0.4636536186675056,0.0993199887588521
focalnet_base_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,layers.2.blocks.4.modulation.focal_layers.1,0.7398336016091508,0.4817056994981132,0.12438993879416581
focalnet_small_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,layers.2.blocks.1.modulation.focal_layers.1,0.7398336016091508,0.480537339138814,0.1391396285175633
focalnet_tiny_srf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,layers.2.blocks.5.modulation.focal_layers.1,0.7398336016091508,0.4919632305018582,0.160232036647194
focalnet_base_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,layers.2.blocks.8.modulation.focal_layers.2.0,0.7398336016091508,0.4973704287120432,0.1661744781638251
focalnet_small_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,layers.2.blocks.2.modulation.focal_layers.1.1,0.7398336016091508,0.4986881185742284,0.1439650118001518
focalnet_tiny_lrf.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,layers.2.blocks.2.modulation.h,0.7398336016091508,0.5072234299983163,0.1498384676702805
hrnet_w18_small_v2.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage3.2.branches.2.1.conv1,0.7398336016091508,0.4815658241864581,0.1426719188355631
hrnet_w18_small.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage3.0.branches.2.1.drop_block,0.7398336016091508,0.4546574935529079,0.0694574071422431
hrnet_w18.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage4.2.branches.2.2.bn1,0.7398336016091508,0.4732355388832724,0.1145840638698603
hrnet_w30.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage4.1.fuse_layers.2.1.0.1,0.7398336016091508,0.4714380267366741,0.09241567441810111
hrnet_w32.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage4.2.branches.2.3.drop_block,0.7398336016091508,0.4758731455159575,0.1713615416924039
hrnet_w40.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage3.3.branches.2.0.bn2,0.7398336016091508,0.4944322244548354,0.1548690418567323
hrnet_w44.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage4.1.fuse_layers.2.1.0.1,0.7398336016091508,0.4795172172382125,0.1051647711767103
hrnet_w48.ms_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stage3.0.branches.2.3.bn2,0.7398336016091508,0.4902115183787056,0.1039085800401687
lcnet_050.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.1.conv_dw,0.7398336016091508,0.4685892646947624,0.1392648505542244
lcnet_075.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.1.conv_dw,0.7398336016091508,0.4585934737556031,0.0963859150476001
lcnet_100.ra2_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.0.bn1,0.7398336016091508,0.4848158610185892,0.1213441006156137
levit_128.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.0.blocks,0.7398336016091508,0.4772531579353388,0.1368903163117631
levit_128s.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.0.blocks,0.7398336016091508,0.4571620048432334,0.1338695614746036
levit_192.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.0.blocks,0.7398336016091508,0.4614369627750831,0.1260059262603346
levit_256.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.0.blocks,0.7398336016091508,0.4685032334099485,0.127077993554293
levit_384.fb_dist_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.0.blocks,0.7398336016091508,0.48985178802906826,0.1154022142640587
maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.attn_grid.norm2,0.7398336016091508,0.4794913520812026,0.1320353666578012
maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.conv.shortcut,0.7398336016091508,0.4667404393240556,0.1644606520759038
maxvit_rmlp_small_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.2.conv.down,0.7398336016091508,0.4753669536744835,0.1104792734327432
maxvit_small_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.conv.pre_norm.act,0.7398336016091508,0.4819392780688526,0.1377415763042563
maxvit_tiny_rw_224.sw_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.2.conv.shortcut,0.7398336016091508,0.4808078037679973,0.1185607429507501
maxvit_tiny_tf_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.conv.pre_norm.act,0.7398336016091508,0.4662089416685021,0.1348121440392158
mixnet_l.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.1.conv_dw,0.7398336016091508,0.4935841284897589,0.1316763174612413
mixnet_m.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.1.conv_dw,0.7398336016091508,0.4843101714413039,0.1280453987787635
mixnet_s.ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.3.2.conv_dw.1,0.7398336016091508,0.4792522814871097,0.1245063180685726
mixnet_xl.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.3.4.bn2,0.7398336016091508,0.4738608534062467,0.1474369053462878
mobilenetv2_050.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.1.bn2.act,0.7398336016091508,0.4610111751638318,0.0838411254485124
mobilenetv2_100.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.2.bn1.drop,0.7398336016091508,0.4612249080560449,0.1253612471567862
mobilenetv2_110d.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.3.bn1.drop,0.7398336016091508,0.4788297555910687,0.1442806452511716
mobilenetv2_120d.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.3.bn1.drop,0.7398336016091508,0.4795875081381239,0.1267388686548111
mobilenetv2_140.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.4.0.bn3.act,0.7398336016091508,0.4836622479356622,0.1213260706398187
mobilenetv3_large_100.miil_in21k_ft_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.3.3.bn2.drop,0.7398336016091508,0.4783889550079018,0.1282636513661545
mobilenetv3_large_100.ra_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.3.1.bn2.drop,0.7398336016091508,0.44986427115253147,0.1109284268468498
mobilenetv3_rw.rmsp_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.3.3.bn2.drop,0.7398336016091508,0.4454086750483504,0.0572408911809411
mobilenetv3_small_075.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.3.1.se,0.7398336016091508,0.4573011408149123,0.1294871550197949
mobilenetv3_small_100.lamb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,blocks.2.2.bn2.act,0.7398336016091508,0.4717249548108582,0.11641126714557891
mvitv2_base.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.11_0,0.7398336016091508,0.4813085791481403,0.124949420612559
mvitv2_small.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.3_0,0.7398336016091508,0.4862283687917473,0.1099071284043778
mvitv2_tiny.fb_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.norm2,0.7398336016091508,0.496287462213199,0.148499837050308
pit_b_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.2.norm2,0.7398336016091508,0.4902871408735912,0.1569521972159443
pit_b_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.3,0.7398336016091508,0.4742706892630851,0.1599728703373321
pit_s_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.3.norm1,0.7398336016091508,0.5047552431197345,0.1703549822205017
pit_s_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.1.attn.qkv,0.7398336016091508,0.4802191983584729,0.1390901202489018
pit_ti_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.1.attn.qkv,0.7398336016091508,0.48543617734644184,0.1612821307092966
pit_ti_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1_0,0.7398336016091508,0.4793860094505776,0.1705026378573563
pit_xs_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.1.mlp.fc1,0.7398336016091508,0.4886241461923892,0.1383197482364575
pit_xs_distilled_224.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,transformers.1.blocks.1.attn.qkv,0.7398336016091508,0.4886297367810224,0.137050644902746
poolformer_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.10.res_scale1,0.7398336016091508,0.506264487100939,0.1566598803921242
poolformer_s12.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.0,0.7398336016091508,0.4670165889709447,0.0896711570995253
poolformer_s24.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.4.res_scale1,0.7398336016091508,0.4894441793046986,0.1153907581521584
poolformer_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.2,0.7398336016091508,0.4846028615678488,0.1231467123355472
poolformerv2_m36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.2.res_scale1,0.7398336016091508,0.4833564709424957,0.1540014854413939
poolformerv2_s12.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.norm2,0.7398336016091508,0.4669618114468483,0.1322102490932327
poolformerv2_s24.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.6.res_scale1,0.7398336016091508,0.4911627927882647,0.1596174338047743
poolformerv2_s36.sail_in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.4.res_scale2,0.7398336016091508,0.4975173130756594,0.1521905014059035
pvt_v2_b0.in1k,red_central_it,"(14, 3, 224, 224)","(14, 9, 9, 32)",91,130,stages.2.blocks.1.norm2,0.7398336016091508,0.4478794588031084,0.1172579725802969
